SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
346023,6230989,Closed,currency 1,-1207,0,-902.0,-870.0,,0,25785.0,0.0,0.0,0.0,Consumer credit,-869,
399628,6461300,Active,currency 1,-1559,0,,,0.0,0,126000.0,0.0,0.0,0.0,Credit card,-867,
208384,6346423,Active,currency 1,-564,0,547.0,,,0,180000.0,166441.5,0.0,0.0,Credit card,-8,0.0
273050,6715883,Closed,currency 1,-1218,0,-122.0,-857.0,,0,450000.0,393462.0,,0.0,Credit card,-857,
351653,5983005,Closed,currency 1,-1885,0,-1519.0,-1519.0,45.405,0,94905.0,0.0,0.0,0.0,Consumer credit,-1519,
178267,5268363,Closed,currency 1,-1755,0,-1390.0,-1452.0,0.0,0,71190.0,0.0,0.0,0.0,Consumer credit,-1452,
206276,5424988,Active,currency 1,-775,0,,,0.0,0,202500.0,0.0,202500.0,0.0,Credit card,-26,
245817,5145094,Closed,currency 1,-1586,0,-1282.0,-1403.0,0.0,0,71190.0,0.0,0.0,0.0,Consumer credit,-1403,
322180,5277151,Closed,currency 1,-2847,0,-2543.0,-2543.0,3821.85,0,38385.0,0.0,0.0,0.0,Consumer credit,-2539,
207296,6804512,Closed,currency 1,-543,0,-364.0,-339.0,,0,151965.0,,,0.0,Consumer credit,-332,0.0
198496,5396446,Active,currency 1,-349,0,31037.0,,,0,0.0,0.0,,0.0,Credit card,-349,
280531,6434999,Closed,currency 1,-2411,0,-2107.0,-2107.0,0.0,0,31923.0,0.0,0.0,0.0,Consumer credit,-2104,
414167,6240429,Closed,currency 1,-288,0,,-237.0,,0,45000.0,0.0,,0.0,Microloan,-237,
130044,6576359,Closed,currency 1,-1035,0,60.0,-483.0,0.0,0,450000.0,0.0,0.0,0.0,Consumer credit,-473,
290940,5277734,Active,currency 1,-837,0,258.0,,,0,450004.5,,,0.0,Consumer credit,-13,
136738,5833623,Closed,currency 1,-1212,0,-511.0,-511.0,0.0,0,49343.445,0.0,0.0,0.0,Consumer credit,-505,
232014,5161975,Closed,currency 1,-2263,0,-1928.0,-1957.0,0.0,0,89100.0,0.0,0.0,0.0,Consumer credit,-1957,
388780,5451267,Active,currency 1,-254,0,842.0,,0.0,0,225000.0,228613.5,-3613.5,0.0,Credit card,-166,
287307,5437897,Closed,currency 1,-1592,0,-1408.0,-1453.0,,0,136363.5,0.0,,0.0,Consumer credit,-1453,
251090,5998242,Closed,currency 1,-1264,0,-533.0,-1049.0,0.0,0,94500.0,0.0,0.0,0.0,Consumer credit,-1049,
184078,6248559,Closed,currency 1,-1783,0,-1569.0,-1593.0,,0,37162.08,0.0,,0.0,Consumer credit,-829,
435170,6083093,Closed,currency 1,-2136,0,-1831.0,-1779.0,5085.495,0,45000.0,0.0,0.0,0.0,Consumer credit,-1779,
160393,5777796,Closed,currency 1,-1045,0,-923.0,-952.0,0.0,0,23850.0,0.0,0.0,0.0,Consumer credit,-950,
250958,6209846,Closed,currency 1,-2017,0,,-426.0,0.0,0,39150.0,0.0,0.0,0.0,Credit card,-344,133411.5
142195,6436316,Closed,currency 1,-1862,0,-1738.0,-1738.0,,0,90585.0,0.0,,0.0,Consumer credit,-1375,0.0
236340,5432203,Closed,currency 1,-2119,0,-295.0,-933.0,,0,675000.0,0.0,0.0,0.0,Consumer credit,-580,
408142,5237743,Closed,currency 1,-737,0,1118.0,-311.0,,0,490500.0,0.0,,0.0,Credit card,-307,
414293,5979558,Closed,currency 1,-1330,0,5967.0,-1289.0,,0,4635000.0,,,0.0,Mortgage,-1283,
124354,5667140,Closed,currency 1,-630,0,-83.0,-412.0,,0,159228.0,0.0,0.0,0.0,Consumer credit,-410,
160436,5189323,Sold,currency 1,-1185,0,,-83.0,0.0,0,45000.0,0.0,0.0,0.0,Credit card,-83,
151263,6291594,Closed,currency 1,-655,0,-472.0,-620.0,,0,40275.0,0.0,0.0,0.0,Consumer credit,-618,316773.0
316424,5326292,Closed,currency 1,-2192,0,-1980.0,-2006.0,0.0,0,53593.2,0.0,0.0,0.0,Consumer credit,-810,
124818,6543366,Active,currency 1,-188,0,,,,0,15750.0,,,0.0,Microloan,-176,36900.0
378803,6555239,Active,currency 1,-240,0,744.0,,,0,13500.0,13392.0,0.0,0.0,Credit card,-7,
412950,5605414,Active,currency 1,-847,0,261.0,,,0,135000.0,50598.0,,0.0,Credit card,-68,
173706,6156403,Closed,currency 1,-1114,0,-902.0,-902.0,,0,60750.0,0.0,0.0,0.0,Consumer credit,-718,
168475,6305926,Closed,currency 1,-1962,0,-1690.0,-1004.0,,0,48159.0,,,0.0,Consumer credit,-1001,
177385,6646601,Closed,currency 1,-686,0,,-568.0,,0,4500.0,,,0.0,Consumer credit,-568,
389390,6826874,Active,currency 1,-188,0,31173.0,,,0,27000.0,26100.0,0.0,0.0,Credit card,-187,
307064,5457631,Active,currency 1,-23,0,160.0,,0.0,0,93208.5,93208.5,0.0,0.0,Consumer credit,-22,
182803,5236835,Active,currency 1,-1083,0,145.0,,,0,324000.0,271179.0,0.0,0.0,Credit card,-84,0.0
238659,6642054,Closed,currency 1,-1434,0,-338.0,-806.0,,0,247252.5,0.0,0.0,0.0,Consumer credit,-802,
387137,6606108,Active,currency 1,-47,0,865.0,,0.0,0,1588235.31,1550103.84,0.0,0.0,Consumer credit,-16,44631.0
423849,5184901,Closed,currency 1,-1255,0,572.0,-890.0,0.0,0,319050.0,,,0.0,Consumer credit,-890,
268515,5331002,Active,currency 1,-2086,0,1566.0,,,0,8460.0,0.0,,0.0,Credit card,-10,
151594,6242345,Active,currency 1,-91,0,274.0,,,0,188113.5,160924.5,0.0,0.0,Consumer credit,-25,18886.5
279960,5816247,Active,currency 1,-1002,0,82.0,,,0,324000.0,269176.5,0.0,0.0,Credit card,-241,
407668,6228203,Active,currency 1,-1831,0,-6.0,,,0,1080000.0,53716.5,0.0,0.0,Consumer credit,-52,
406572,6830024,Closed,currency 1,-2855,0,-1058.0,-2684.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-995,0.0
119746,5379969,Closed,currency 1,-2234,0,-1679.0,-1679.0,0.0,1,33300.0,0.0,0.0,0.0,Credit card,-1330,
186263,6122450,Closed,currency 1,-299,0,-232.0,-232.0,0.0,0,60980.85,0.0,0.0,0.0,Consumer credit,-227,9000.0
379492,5360253,Active,currency 1,-257,0,108.0,,,0,62995.5,28493.865,,0.0,Consumer credit,-42,
277270,6575809,Closed,currency 1,-1046,0,,-698.0,0.0,0,27000.0,0.0,0.0,0.0,Credit card,-694,
385113,5212489,Closed,currency 1,-2678,0,-2349.0,-2373.0,,0,89181.0,0.0,,0.0,Consumer credit,-624,
179384,5881314,Active,currency 1,-343,0,,,0.0,0,90000.0,4558.5,85440.915,0.0,Credit card,-20,
113325,5765489,Active,currency 1,-92,0,273.0,,,0,73170.0,75798.0,,0.0,Consumer credit,-9,0.0
327731,5744106,Closed,currency 1,-1084,0,-353.0,-525.0,0.0,0,450000.0,0.0,0.0,0.0,Consumer credit,-480,
239116,5058474,Active,currency 1,-338,0,1043.0,,,0,67500.0,900.0,0.0,0.0,Credit card,-52,
205741,6816703,Active,currency 1,-108,0,988.0,,,0,238432.5,224509.5,0.0,0.0,Consumer credit,-15,9544.5
352349,6694444,Closed,currency 1,-2522,0,-1975.0,-1972.0,,0,144180.0,0.0,,0.0,Consumer credit,-1970,
323047,6168389,Active,currency 1,-817,0,10136.0,,2250.0,0,45000.0,,,0.0,Credit card,-21,
370878,6726988,Closed,currency 1,-1861,0,-1496.0,-1496.0,0.0,0,62370.0,0.0,0.0,0.0,Consumer credit,-1493,
368700,5015575,Closed,currency 1,-2294,0,-2145.0,-2145.0,,0,360000.0,0.0,0.0,0.0,Consumer credit,-1450,
439665,5396532,Closed,currency 1,-1409,0,-1317.0,-1326.0,,0,62010.0,0.0,0.0,0.0,Consumer credit,-1326,
250996,5031112,Closed,currency 1,-1330,0,-250.0,-1259.0,,0,0.0,0.0,0.0,0.0,Credit card,-614,
282369,5956146,Closed,currency 1,-2413,0,-587.0,-2411.0,,0,112500.0,0.0,,0.0,Credit card,-2409,
322465,5510529,Closed,currency 1,-747,0,-200.0,-171.0,,0,129825.0,,,0.0,Consumer credit,-165,
366108,6607141,Active,currency 1,-94,0,1367.0,,0.0,0,1350000.0,,,0.0,Consumer credit,-32,
292375,6440769,Closed,currency 1,-964,0,-779.0,-779.0,0.0,0,54441.0,0.0,0.0,0.0,Consumer credit,-779,
343677,5571201,Active,currency 1,-468,0,81.0,,,0,315000.0,79587.0,0.0,0.0,Consumer credit,-9,
259862,5251067,Closed,currency 1,-700,0,-488.0,-607.0,0.0,0,61507.98,0.0,0.0,0.0,Consumer credit,-607,
152486,5094854,Closed,currency 1,-1266,0,-1082.0,-1082.0,0.0,0,46768.815,0.0,0.0,0.0,Consumer credit,-1082,
120800,5248919,Closed,currency 1,-1940,0,-1754.0,-1383.0,,0,25137.0,0.0,,0.0,Consumer credit,-1754,
441590,6626546,Closed,currency 1,-150,0,-58.0,-58.0,,0,29034.0,0.0,0.0,0.0,Consumer credit,-44,
369302,6010664,Closed,currency 1,-900,0,-504.0,-531.0,,0,91903.5,0.0,,0.0,Consumer credit,-7,
424880,6367647,Closed,currency 1,-244,0,1582.0,-179.0,44329.5,0,1673887.5,,,0.0,Car loan,-179,0.0
251715,6697582,Closed,currency 1,-1389,0,-1054.0,-1142.0,,0,43696.35,0.0,,0.0,Consumer credit,-786,0.0
308932,6690587,Active,currency 1,-239,0,1587.0,,,0,1978024.5,1831779.0,0.0,0.0,Consumer credit,-23,1332.0
351072,5654896,Closed,currency 1,-2864,0,-2317.0,-2407.0,,0,67500.0,0.0,0.0,0.0,Consumer credit,-1214,
393371,6414866,Closed,currency 1,-711,0,-163.0,-620.0,,0,156330.0,0.0,0.0,0.0,Consumer credit,-606,
173265,5519421,Active,currency 1,-400,0,1367.0,,0.0,0,135000.0,0.0,0.0,0.0,Credit card,-400,
145228,6048337,Closed,currency 1,-170,0,-18.0,-18.0,,0,166050.0,0.0,0.0,0.0,Consumer credit,-14,0.0
434308,6121404,Closed,currency 1,-875,0,-755.0,-755.0,0.0,0,36900.0,0.0,0.0,0.0,Consumer credit,-750,0.0
287727,6162117,Active,currency 1,-301,0,915.0,,,0,45000.0,0.0,0.0,0.0,Credit card,-173,
128086,6200846,Active,currency 1,-339,0,-155.0,,,0,36585.0,0.0,0.0,0.0,Consumer credit,-153,
219433,6663857,Active,currency 1,-243,0,122.0,,0.0,0,112877.55,49527.0,0.0,0.0,Consumer credit,-23,
157754,6256805,Closed,currency 1,-1628,0,-506.0,-851.0,,0,225000.0,0.0,,0.0,Credit card,-820,
369419,6190835,Closed,currency 1,-1350,0,,-1009.0,0.0,0,45000.0,0.0,0.0,0.0,Credit card,-1003,
433912,6037930,Active,currency 1,-726,0,369.0,,0.0,0,675000.0,,,0.0,Consumer credit,-23,
269912,5513005,Closed,currency 1,-1273,0,858.0,-692.0,,0,5850000.0,0.0,0.0,0.0,Mortgage,-182,0.0
285329,6591813,Closed,currency 1,-2185,0,-1820.0,-1824.0,,0,78606.0,0.0,0.0,0.0,Consumer credit,-1732,0.0
259813,5723828,Closed,currency 1,-985,0,-588.0,-617.0,0.0,0,98304.84,0.0,0.0,0.0,Consumer credit,-617,
179034,6168841,Closed,currency 1,-1302,0,-571.0,-632.0,,0,140346.0,0.0,0.0,0.0,Consumer credit,-561,20065.5
332865,6010239,Closed,currency 1,-2027,0,-1935.0,-1905.0,,0,27639.0,0.0,0.0,0.0,Consumer credit,-1035,0.0
109304,5643987,Closed,currency 1,-2595,0,-2411.0,-2411.0,0.0,0,30532.5,0.0,0.0,0.0,Consumer credit,-2411,
221488,5829700,Closed,currency 1,-959,0,-603.0,-603.0,8004.735,0,90000.0,0.0,0.0,0.0,Credit card,-603,
317514,6285264,Active,currency 1,-276,0,452.0,,,0,771844.5,543028.5,,0.0,Consumer credit,-35,
406437,5385733,Closed,currency 1,-689,0,-324.0,-357.0,0.0,0,67500.0,0.0,0.0,0.0,Consumer credit,-349,
427188,5758168,Closed,currency 1,-376,0,-293.0,-239.0,,0,0.0,0.0,0.0,0.0,Credit card,-232,
312825,6527408,Closed,currency 1,-1012,0,-679.0,-653.0,,0,229495.5,,,0.0,Consumer credit,-647,0.0
288020,5178290,Active,currency 1,-110,0,286.0,,0.0,0,68355.0,55584.0,0.0,0.0,Consumer credit,-18,5258.07
260205,5672919,Active,currency 1,-148,0,217.0,,0.0,0,44955.0,32584.5,0.0,0.0,Consumer credit,-23,
189810,5264015,Closed,currency 1,-2836,0,-2409.0,-2742.0,0.0,0,29808.0,0.0,0.0,0.0,Consumer credit,-2742,
293130,6793640,Closed,currency 1,-1174,0,-1081.0,-1081.0,,0,22185.0,0.0,0.0,0.0,Consumer credit,-802,44550.0
272123,5108813,Closed,currency 1,-1653,0,-557.0,-887.0,,0,179505.0,0.0,0.0,0.0,Consumer credit,-880,
231966,5369478,Closed,currency 1,-2569,0,-1471.0,-1456.0,,0,72279.0,0.0,,0.0,Consumer credit,-410,
439937,6467002,Active,currency 1,-199,0,-16.0,,,0,30037.5,6354.0,,0.0,Consumer credit,-24,6106.5
424370,5635630,Closed,currency 1,-785,0,1043.0,-547.0,0.0,0,225000.0,201979.8,23020.2,0.0,Credit card,-547,
231720,5632687,Closed,currency 1,-1458,0,-784.0,-784.0,0.0,0,142528.5,,,0.0,Consumer credit,-779,
310992,6363488,Closed,currency 1,-916,0,-818.0,-818.0,11274.255,1,32938.155,0.0,0.0,0.0,Consumer credit,-818,
341095,6300492,Closed,currency 1,-690,0,1136.0,-417.0,,0,1305045.0,0.0,0.0,0.0,Car loan,-406,
409899,5494867,Closed,currency 1,-637,0,,-301.0,0.0,0,45000.0,0.0,0.0,0.0,Credit card,-300,
357961,6253261,Closed,currency 1,-2843,0,-1743.0,-2290.0,,0,76500.0,0.0,,0.0,Credit card,-1753,
216005,5773114,Closed,currency 1,-2500,0,-2255.0,-2255.0,5490.0,1,59760.0,,,0.0,Consumer credit,-2250,
332860,5961282,Active,currency 1,-503,0,227.0,,,0,810000.0,393390.0,0.0,0.0,Consumer credit,-42,37048.5
366506,6600853,Closed,currency 1,-1232,0,-866.0,-937.0,,0,675000.0,0.0,,0.0,Consumer credit,-213,
136004,6546908,Closed,currency 1,-1394,0,-1027.0,-1057.0,,0,137583.0,0.0,0.0,0.0,Consumer credit,-1057,0.0
256651,5667229,Closed,currency 1,-1747,0,-1382.0,-1382.0,,0,30150.0,0.0,,0.0,Consumer credit,-1064,
366217,6617806,Closed,currency 1,-154,0,-42.0,-55.0,,0,4500.0,0.0,0.0,0.0,Consumer credit,-51,0.0
431019,5202693,Closed,currency 1,-84,0,,-72.0,,0,45000.0,0.0,,0.0,Microloan,-72,38101.5
379023,5073453,Closed,currency 1,-1429,0,-1189.0,-1189.0,,0,113364.0,,,0.0,Consumer credit,-1189,
345435,6617636,Closed,currency 1,-1498,0,-1161.0,-1161.0,0.0,0,23248.08,0.0,0.0,0.0,Consumer credit,-1161,
345619,5870441,Closed,currency 1,-565,0,1261.0,-330.0,0.0,0,810000.0,,,0.0,Consumer credit,-330,
420417,6840993,Closed,currency 1,-1211,0,-1087.0,-1087.0,,0,98325.0,0.0,0.0,0.0,Consumer credit,-1087,
402432,5856439,Closed,currency 1,-1386,0,-1172.0,-1172.0,,0,86716.44,0.0,,0.0,Consumer credit,-734,
103514,5757603,Closed,currency 1,-1608,0,-1243.0,-1243.0,0.0,0,22275.0,0.0,0.0,0.0,Consumer credit,-1241,
227179,5795860,Closed,currency 1,-1861,0,-1326.0,-1326.0,,0,180000.0,0.0,,0.0,Credit card,-209,0.0
172810,5410030,Closed,currency 1,-1296,0,-1051.0,-1051.0,,0,95400.0,0.0,,0.0,Consumer credit,-940,
369657,6328825,Closed,currency 1,-1435,0,-1134.0,-1121.0,,0,279270.0,0.0,0.0,0.0,Consumer credit,-1087,
159969,6164398,Active,currency 1,-318,0,27463.0,,0.0,0,180000.0,105750.495,74249.505,0.0,Credit card,-14,
320531,6251725,Closed,currency 1,-2411,0,-2107.0,-2318.0,0.0,0,40500.0,0.0,0.0,0.0,Consumer credit,-2317,13477.5
261935,5392811,Closed,currency 1,-1403,0,-1221.0,-1221.0,,0,25893.0,0.0,,0.0,Consumer credit,-833,
209413,5988031,Closed,currency 1,-557,0,-192.0,-192.0,,0,110178.0,0.0,,0.0,Consumer credit,-164,0.0
355367,5978490,Closed,currency 1,-861,0,-769.0,-769.0,0.0,0,25846.47,0.0,0.0,0.0,Consumer credit,-763,
146289,6648217,Closed,currency 1,-413,0,1050.0,-224.0,0.0,0,720000.0,,,0.0,Consumer credit,-224,
259224,5096103,Closed,currency 1,-583,0,-553.0,-555.0,,0,22500.0,0.0,,0.0,Consumer credit,-555,20236.5
423506,5884881,Active,currency 1,-155,0,393.0,,0.0,0,198065.7,161388.0,0.0,0.0,Consumer credit,-31,
116964,6177031,Closed,currency 1,-279,0,-6.0,-137.0,,0,67500.0,0.0,,0.0,Microloan,-137,3150.0
208202,5020604,Active,currency 1,-1505,0,-163.0,,,0,324000.0,324486.0,0.0,0.0,Credit card,-20,
268895,6243496,Closed,currency 1,-549,0,1285.0,-61.0,,0,0.0,0.0,,0.0,Credit card,-58,
214347,5810107,Closed,currency 1,-1487,0,-1304.0,-1304.0,,0,23760.0,0.0,,0.0,Consumer credit,-1172,
366502,6183444,Closed,currency 1,-2052,0,-1935.0,-1927.0,,0,64305.0,0.0,0.0,0.0,Consumer credit,-1026,0.0
411792,5497100,Closed,currency 1,-2044,0,-1830.0,-1919.0,,0,45470.16,0.0,,0.0,Consumer credit,-748,
350206,6308772,Active,currency 1,-1294,0,9664.0,,1998.0,0,45000.0,,,0.0,Credit card,-149,4500.0
261754,5348827,Closed,currency 1,-2075,0,-1773.0,-908.0,,0,75465.0,,,0.0,Consumer credit,-905,
446336,5155911,Closed,currency 1,-919,0,-373.0,-638.0,,0,175500.0,,,0.0,Consumer credit,-636,
219933,5705538,Closed,currency 1,-1921,0,-1645.0,-1629.0,,0,76536.0,0.0,0.0,0.0,Consumer credit,-759,
225993,5413721,Closed,currency 1,-1353,0,-988.0,-1033.0,0.0,0,160920.0,0.0,0.0,0.0,Consumer credit,-1033,
352524,5622753,Closed,currency 1,-788,0,673.0,-574.0,,0,900000.0,0.0,,0.0,Consumer credit,-570,
365519,6611109,Closed,currency 1,-1031,0,-301.0,-405.0,,0,450000.0,,,0.0,Consumer credit,-400,
113548,5715803,Active,currency 1,-151,0,,,,0,90000.0,,,0.0,Credit card,-150,
397471,6035594,Closed,currency 1,-1213,0,-908.0,-849.0,,0,88249.5,,,0.0,Consumer credit,-846,11920.5
363640,5410181,Closed,currency 1,-1517,0,-1213.0,-1229.0,,0,51142.5,0.0,,0.0,Consumer credit,-1208,
451581,6605237,Active,currency 1,-50,0,686.0,,,0,202500.0,15115.5,,0.0,Credit card,-10,
189202,6343190,Closed,currency 1,-1755,0,-1035.0,-1285.0,,0,270000.0,0.0,0.0,0.0,Consumer credit,-836,0.0
241623,5286253,Active,currency 1,-301,0,64.0,,0.0,0,36625.5,11200.5,0.0,0.0,Consumer credit,-27,
316950,5023200,Closed,currency 1,-993,0,-840.0,-868.0,,0,40455.0,0.0,,0.0,Consumer credit,-787,54000.0
241336,6258709,Active,currency 1,-380,0,30996.0,,,0,76500.0,54946.575,21553.425,0.0,Credit card,-3,
332042,6805344,Closed,currency 1,-1737,0,-641.0,-710.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-703,2934.0
332392,6461148,Active,currency 1,-889,0,206.0,,0.0,0,450000.0,0.0,450000.0,0.0,Credit card,-220,
259221,6667741,Closed,currency 1,-1132,0,-827.0,-824.0,,0,250168.5,0.0,0.0,0.0,Consumer credit,-822,
209698,5985540,Active,currency 1,-648,0,113.0,,0.0,0,203009.94,9225.0,0.0,0.0,Consumer credit,-616,
350595,5558287,Closed,currency 1,-453,0,-88.0,-87.0,,0,207000.0,0.0,,0.0,Consumer credit,-55,
440161,5464812,Active,currency 1,-127,0,10832.0,,0.0,0,48600.0,,,0.0,Credit card,-28,0.0
370326,5788035,Closed,currency 1,-832,0,994.0,-648.0,,0,148500.0,0.0,0.0,0.0,Consumer credit,-23,0.0
315879,5785559,Closed,currency 1,-407,0,-316.0,-316.0,,0,25735.5,0.0,,0.0,Consumer credit,-312,
248596,6707749,Closed,currency 1,-439,0,-258.0,-258.0,0.0,0,381974.94,0.0,0.0,0.0,Consumer credit,-256,
124372,6263142,Closed,currency 1,-2430,0,-2132.0,-2132.0,,0,60907.5,,,0.0,Credit card,-2132,0.0
115954,6598797,Active,currency 1,-946,0,435.0,,,0,225000.0,196308.0,0.0,0.0,Credit card,-62,
263054,5165110,Active,currency 1,-35,0,142.0,,,0,75420.0,,,0.0,Consumer credit,-6,
238294,5193719,Active,currency 1,-822,0,1004.0,,,0,1575000.0,1072345.5,0.0,0.0,Consumer credit,-9,
455243,6736430,Active,currency 1,-224,0,1602.0,,,0,0.0,0.0,0.0,0.0,Credit card,-52,
312713,5782769,Active,currency 1,-899,0,540.0,,,0,270000.0,254160.0,0.0,0.0,Credit card,-25,
205107,6309102,Closed,currency 1,-587,0,-222.0,-256.0,0.0,0,165816.0,0.0,0.0,0.0,Consumer credit,-234,
266834,5838147,Active,currency 1,-221,0,3432.0,,,0,4500000.0,4363438.5,0.0,0.0,Mortgage,-6,45000.0
401986,5054244,Active,currency 1,-80,0,1746.0,,,0,198900.0,195138.0,0.0,0.0,Consumer credit,-15,0.0
235358,5746156,Active,currency 1,-315,0,1511.0,,,0,558000.0,504342.0,0.0,0.0,Consumer credit,-22,
139362,6347399,Active,currency 1,-45,0,1081.0,,,0,67500.0,63279.0,0.0,0.0,Credit card,-9,
407354,6591556,Closed,currency 1,-1327,0,-1145.0,-1175.0,,0,47250.0,0.0,0.0,0.0,Consumer credit,-1174,0.0
186321,6096235,Active,currency 1,-215,0,27236.0,,0.0,0,180000.0,0.0,180000.0,0.0,Credit card,-11,18000.0
331815,5613044,Closed,currency 1,-1932,0,-1598.0,-1627.0,,0,147726.0,0.0,,0.0,Consumer credit,-750,
440742,6444806,Closed,currency 1,-531,0,1295.0,-240.0,,0,360000.0,0.0,0.0,0.0,Consumer credit,-188,
193322,6097034,Closed,currency 1,-1827,0,-1647.0,-1647.0,,0,40914.0,0.0,,0.0,Consumer credit,-8,
260442,6499079,Active,currency 1,-930,0,-198.0,,,0,337500.0,168417.0,0.0,0.0,Consumer credit,-517,
269419,6330399,Active,currency 1,-756,0,338.0,,,0,675000.0,,,0.0,Consumer credit,-8,
171238,5006373,Closed,currency 1,-701,0,394.0,-278.0,,0,705622.5,0.0,0.0,0.0,Consumer credit,-272,
282224,6456024,Closed,currency 1,-1468,0,-1286.0,-1284.0,,0,29497.5,0.0,0.0,0.0,Consumer credit,-761,
108428,6583047,Active,currency 1,-578,0,1248.0,,,0,1305000.0,0.0,,0.0,Consumer credit,-6,
191873,5764667,Closed,currency 1,-991,0,-810.0,-956.0,,0,36000.0,0.0,0.0,0.0,Consumer credit,-555,0.0
423825,6140996,Active,currency 1,-656,0,1170.0,,36346.5,0,1440000.0,,,0.0,Consumer credit,-21,0.0
192641,5954976,Closed,currency 1,-284,0,83.0,-41.0,0.0,0,282352.5,0.0,0.0,0.0,Consumer credit,-40,
211371,5301003,Closed,currency 1,-2728,0,-1996.0,-1969.0,,0,180000.0,0.0,0.0,0.0,Consumer credit,-785,
399291,5923857,Closed,currency 1,-2582,0,-1486.0,-1402.0,,0,178807.5,0.0,,0.0,Consumer credit,-481,
421871,5354130,Active,currency 1,-383,0,348.0,,,0,149337.0,73660.5,0.0,0.0,Consumer credit,-14,0.0
303637,5542588,Closed,currency 1,-1335,0,-616.0,-300.0,,0,0.0,0.0,,0.0,Credit card,-297,14071.5
159489,5251252,Active,currency 1,-237,0,859.0,,,0,1350000.0,1163272.5,0.0,0.0,Consumer credit,-41,
403806,5024771,Active,currency 1,-481,0,66.0,,,0,320760.0,77018.985,,0.0,Consumer credit,-42,19804.5
222270,5115246,Closed,currency 1,-2592,0,-2343.0,-2343.0,,0,45783.0,,,0.0,Credit card,-2343,
406385,6311875,Active,currency 1,-532,0,,,,0,225000.0,195759.0,,0.0,Credit card,-14,
270156,5740136,Closed,currency 1,-2307,0,-1722.0,-1722.0,,0,36000.0,0.0,,0.0,Credit card,-824,
298331,5804450,Active,currency 1,-620,0,-255.0,,0.0,0,108881.01,12825.0,0.0,0.0,Consumer credit,-587,
304957,6139271,Closed,currency 1,-662,0,30978.0,-101.0,,0,0.0,0.0,0.0,0.0,Credit card,-82,0.0
154993,6392817,Closed,currency 1,-244,0,-62.0,-184.0,0.0,0,86121.0,0.0,0.0,0.0,Consumer credit,-184,
136873,6564381,Closed,currency 1,-1188,0,-457.0,-910.0,,0,900000.0,0.0,0.0,0.0,Consumer credit,-908,
130070,6527181,Closed,currency 1,-2336,0,-2032.0,-2032.0,,0,63540.0,0.0,0.0,0.0,Consumer credit,-1750,0.0
217656,6794989,Active,currency 1,-773,0,,,0.0,0,119250.0,114570.0,4677.48,0.0,Credit card,-19,
390287,5217891,Active,currency 1,-248,0,482.0,,0.0,0,157500.0,118479.645,0.0,0.0,Consumer credit,-26,
290997,5664619,Active,currency 1,-801,0,265.0,,,0,90000.0,36904.5,0.0,0.0,Credit card,-40,
227579,5503515,Closed,currency 1,-2828,0,-2463.0,-2463.0,0.0,0,19031.265,,,0.0,Consumer credit,-646,
189578,6642886,Closed,currency 1,-2635,0,-2057.0,-2083.0,0.0,0,37665.0,0.0,0.0,0.0,Consumer credit,-2083,
169673,6404149,Closed,currency 1,-1288,0,-922.0,-891.0,,0,405000.0,0.0,0.0,0.0,Consumer credit,-890,0.0
343195,6007176,Closed,currency 1,-2805,0,-2317.0,-2317.0,,0,69709.5,0.0,,0.0,Consumer credit,-1298,0.0
449206,5651384,Active,currency 1,-1212,0,-787.0,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-694,
210687,5195364,Closed,currency 1,-822,0,-610.0,-639.0,,0,57549.87,0.0,,0.0,Consumer credit,-637,
438443,5585415,Closed,currency 1,-2569,0,-742.0,-2250.0,,0,294390.0,0.0,,0.0,Consumer credit,-2248,0.0
108665,5760575,Closed,currency 1,-1582,0,-851.0,-1003.0,,0,99468.0,0.0,0.0,0.0,Consumer credit,-1003,0.0
435053,5187890,Closed,currency 1,-2773,0,-2591.0,-2591.0,,0,204705.0,0.0,0.0,0.0,Consumer credit,-2585,
452839,5965862,Closed,currency 1,-2595,0,-1864.0,-2408.0,,0,135000.0,,,0.0,Consumer credit,-2408,
222280,5146920,Active,currency 1,-862,0,-679.0,,3433.185,0,19350.0,0.0,0.0,0.0,Consumer credit,-29,
255672,5180358,Closed,currency 1,-2753,0,-2447.0,-2447.0,,0,52663.5,0.0,,0.0,Consumer credit,-1839,
386626,5407697,Closed,currency 1,-1736,0,-1493.0,-1481.0,,0,42669.0,0.0,0.0,0.0,Consumer credit,-733,
182373,6538425,Closed,currency 1,-787,0,-481.0,-481.0,152.325,0,137250.0,0.0,0.0,0.0,Consumer credit,-475,
236102,6797203,Active,currency 1,-253,0,843.0,,0.0,0,1350000.0,1137259.98,0.0,0.0,Consumer credit,-17,
