SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
273008,0,Cash loans,F,Y,Y,0,157500.0,261288.0,12838.5,171000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.032561,-14025,-1107,-507.0,-4514,24.0,1,1,0,1,0,0,Managers,2.0,1,1,FRIDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.7298252361932565,0.4418358231994413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1175.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
174911,0,Cash loans,M,Y,Y,0,202500.0,603000.0,47772.0,603000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-16788,-507,-1923.0,-331,21.0,1,1,0,1,0,0,Drivers,2.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.4627811609352325,0.1566398270314114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,8.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
348998,0,Cash loans,M,Y,Y,0,225000.0,2250000.0,59485.5,2250000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010006,-19140,365243,-6922.0,-2680,17.0,1,0,0,1,0,0,,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,XNA,,0.5963970611148146,0.6738300778602003,0.1979,0.0709,0.9906,0.8708,0.1261,0.24,0.1034,0.625,0.6667,0.1532,0.1614,0.208,0.0,0.0,0.2017,0.0736,0.9906,0.8759,0.1272,0.2417,0.1034,0.625,0.6667,0.1567,0.1763,0.2168,0.0,0.0,0.1999,0.0709,0.9906,0.8725,0.1269,0.24,0.1034,0.625,0.6667,0.1559,0.1642,0.2118,0.0,0.0,reg oper account,block of flats,0.2326,Panel,No,5.0,0.0,5.0,0.0,-1559.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
116661,0,Revolving loans,F,N,Y,0,675000.0,1350000.0,67500.0,1350000.0,Other_B,Pensioner,Higher education,Single / not married,House / apartment,0.04622,-20483,365243,-107.0,-4011,,1,0,0,1,0,0,,1.0,1,1,MONDAY,14,0,0,0,0,0,0,XNA,,0.7215724975705353,0.8106180215523969,0.4175,0.1098,0.9975,0.966,0.0293,0.48,0.2069,0.6667,0.7083,0.017,0.3387,0.4519,0.0077,0.035,0.4254,0.1139,0.9975,0.9673,0.0296,0.4834,0.2069,0.6667,0.7083,0.0173,0.3701,0.4708,0.0078,0.037,0.4216,0.1098,0.9975,0.9665,0.0295,0.48,0.2069,0.6667,0.7083,0.0172,0.3446,0.46,0.0078,0.0357,reg oper account,block of flats,0.3791,Panel,No,,,,,-240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
382368,0,Cash loans,F,N,Y,0,90000.0,152820.0,8770.5,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.04622,-19514,-1352,-13215.0,-2617,,1,1,1,1,1,0,Laborers,2.0,1,1,THURSDAY,16,0,1,1,0,1,1,Transport: type 2,,0.7147253604657504,,0.0247,0.0268,0.9806,,,0.0,0.1034,0.1042,,0.011,,0.0272,,0.0,0.0084,0.0097,0.9722,,,0.0,0.0345,0.0417,,0.0099,,0.0083,,0.0,0.025,0.0268,0.9806,,,0.0,0.1034,0.1042,,0.0112,,0.0277,,0.0,,block of flats,0.0365,"Stone, brick",No,0.0,0.0,0.0,0.0,-653.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
438318,0,Cash loans,M,N,Y,4,112500.0,250272.0,16425.0,198000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.025164,-21286,-4098,-2598.0,-4830,,1,1,0,1,1,0,,6.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Other,,0.2622583692422573,0.5989262182569273,0.0495,0.0,0.9752,0.66,0.0176,0.0,0.1034,0.125,0.1667,0.0,0.0403,0.0406,0.0,0.0,0.0504,0.0,0.9752,0.6733,0.0177,0.0,0.1034,0.125,0.1667,0.0,0.0441,0.0423,0.0,0.0,0.05,0.0,0.9752,0.6645,0.0177,0.0,0.1034,0.125,0.1667,0.0,0.041,0.0413,0.0,0.0,reg oper account,block of flats,0.0415,"Stone, brick",No,0.0,0.0,0.0,0.0,-408.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
145429,0,Cash loans,F,Y,Y,0,202500.0,276277.5,20349.0,238500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.003813,-18713,-2294,-8137.0,-2274,8.0,1,1,0,1,0,0,Sales staff,2.0,2,2,MONDAY,12,0,0,0,0,0,0,Medicine,0.349938073601687,0.180292611837691,0.5388627065779676,0.101,0.0549,0.9826,0.762,0.1736,0.0,0.1379,0.1667,0.0417,0.0341,0.0756,0.0875,0.0309,0.0332,0.1029,0.0569,0.9826,0.7713,0.1752,0.0,0.1379,0.1667,0.0417,0.0349,0.0826,0.0912,0.0311,0.0352,0.102,0.0549,0.9826,0.7652,0.1747,0.0,0.1379,0.1667,0.0417,0.0347,0.077,0.0891,0.0311,0.0339,reg oper spec account,block of flats,0.0761,Panel,No,1.0,0.0,1.0,0.0,-734.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,8.0
443404,0,Cash loans,F,Y,Y,0,135000.0,521280.0,31630.5,450000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.0072739999999999,-8797,-225,-3510.0,-91,65.0,1,1,0,1,0,0,Core staff,2.0,2,2,MONDAY,18,0,0,0,0,0,0,Bank,,0.1304800474865942,,0.0165,0.0,0.9727,0.626,0.0013,0.0,0.069,0.0417,0.0554,0.01,0.0134,0.011,0.0,0.0,0.0168,0.0,0.9727,0.6406,0.0012,0.0,0.069,0.0417,0.0417,0.0,0.0147,0.0111,0.0,0.0,0.0167,0.0,0.9727,0.631,0.0012,0.0,0.069,0.0417,0.0417,0.0064,0.0137,0.0112,0.0,0.0,reg oper account,block of flats,0.0087,"Stone, brick",No,0.0,0.0,0.0,0.0,-10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
199749,0,Revolving loans,F,Y,Y,2,337500.0,675000.0,33750.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561,-11551,-4599,-5217.0,-2499,5.0,1,1,0,1,0,0,,4.0,1,1,FRIDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.6541419320999364,0.7031890949470191,0.3539876078507373,0.168,0.1445,0.9767,0.6804,0.0184,0.0,0.2759,0.1667,0.2083,0.1071,0.1336,0.1469,0.0154,0.0186,0.1712,0.15,0.9767,0.6929,0.0186,0.0,0.2759,0.1667,0.2083,0.1095,0.146,0.153,0.0156,0.0197,0.1697,0.1445,0.9767,0.6847,0.0185,0.0,0.2759,0.1667,0.2083,0.109,0.136,0.1495,0.0155,0.019,reg oper account,block of flats,0.1196,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
296850,0,Cash loans,M,Y,Y,0,180000.0,1223010.0,51948.0,1125000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.004849,-22957,365243,-7649.0,-4773,7.0,1,0,0,1,0,0,,2.0,2,2,SUNDAY,12,0,0,0,0,0,0,XNA,,0.6107792812482001,0.7267112092725122,0.1031,0.1138,0.9896,0.8572,0.0569,0.0,0.1724,0.1667,0.2083,0.0978,0.0841,0.1085,0.0,0.0,0.105,0.1181,0.9896,0.8628,0.0574,0.0,0.1724,0.1667,0.2083,0.1,0.0918,0.1131,0.0,0.0,0.1041,0.1138,0.9896,0.8591,0.0573,0.0,0.1724,0.1667,0.2083,0.0995,0.0855,0.1105,0.0,0.0,reg oper account,block of flats,0.1164,Block,No,0.0,0.0,0.0,0.0,-2092.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
441922,0,Cash loans,M,N,Y,0,450000.0,254700.0,24939.0,225000.0,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,0.010032,-24848,365243,-9471.0,-4475,,1,0,0,1,0,0,,1.0,2,2,TUESDAY,6,0,0,0,0,0,0,XNA,,0.6585314357414876,0.6075573001388961,0.133,0.0901,0.9831,,,0.0,0.2759,0.1667,,0.1076,,0.12,,0.0358,0.1355,0.0935,0.9831,,,0.0,0.2759,0.1667,,0.11,,0.1251,,0.0379,0.1343,0.0901,0.9831,,,0.0,0.2759,0.1667,,0.1094,,0.1222,,0.0366,,block of flats,0.1022,"Stone, brick",No,0.0,0.0,0.0,0.0,-1063.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
445480,1,Cash loans,F,Y,Y,0,157500.0,521451.0,35406.0,396000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018801,-9389,-1327,-114.0,-2035,15.0,1,1,0,1,0,0,Laborers,1.0,2,2,SATURDAY,11,0,0,0,0,1,1,Business Entity Type 3,,0.1478417820939769,0.221335206354466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
252076,0,Cash loans,F,N,N,0,166500.0,1610230.5,42475.5,1439248.5,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.009334,-17692,-10363,-10356.0,-1217,,1,1,1,1,0,0,Laborers,2.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Government,,0.6960895374777615,0.6832688314232291,0.0062,,0.9687,,,,,0.0417,,,,0.0089,,,0.0063,,0.9687,,,,,0.0417,,,,0.0093,,,0.0062,,0.9687,,,,,0.0417,,,,0.0091,,,,block of flats,0.0069999999999999,Wooden,No,0.0,0.0,0.0,0.0,-3216.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
169785,0,Cash loans,F,N,N,0,69750.0,170640.0,6129.0,135000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,Municipal apartment,0.018634,-21873,365243,-8967.0,-3845,,1,0,0,1,1,0,,1.0,2,2,TUESDAY,21,0,0,0,0,0,0,XNA,,0.77027687774743,0.4489622731076524,0.0113,0.0,0.9369,0.1364,0.0034,0.0,0.0345,0.0417,0.0833,0.0,0.0092,0.0032,0.0,0.0,0.0116,0.0,0.9369,0.1702,0.0034,0.0,0.0345,0.0417,0.0833,0.0,0.0101,0.0033,0.0,0.0,0.0115,0.0,0.9369,0.1479,0.0034,0.0,0.0345,0.0417,0.0833,0.0,0.0094,0.0032,0.0,0.0,reg oper account,block of flats,0.0043,"Stone, brick",No,0.0,0.0,0.0,0.0,-2202.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
163128,0,Cash loans,F,N,Y,0,135000.0,252000.0,20038.5,252000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.006629,-9925,-926,-374.0,-374,,1,1,0,1,0,0,Cleaning staff,2.0,2,2,MONDAY,5,0,0,0,0,1,1,Construction,0.145852140568197,0.0066177214048094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
180990,0,Cash loans,M,N,N,0,180000.0,459000.0,12235.5,459000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.022625,-9370,-1743,-1375.0,-1826,,1,1,0,1,0,0,Laborers,1.0,2,2,WEDNESDAY,12,0,0,0,0,1,1,Industry: type 9,,0.4962571299670024,0.4507472818545589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1495.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
130962,0,Cash loans,M,N,Y,0,270000.0,2182500.0,57703.5,2182500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-19725,-11745,-9739.0,-2947,,1,1,0,1,0,0,,2.0,2,2,THURSDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.7253001105327084,0.6863823354047934,0.3216,0.2104,0.9866,,,0.36,0.3103,0.3333,,0.1538,,0.3418,,,0.3277,0.2183,0.9866,,,0.3625,0.3103,0.3333,,0.1573,,0.3561,,,0.3248,0.2104,0.9866,,,0.36,0.3103,0.3333,,0.1564,,0.3479,,,,block of flats,0.3256,"Stone, brick",No,1.0,1.0,1.0,0.0,-3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
282551,0,Cash loans,M,Y,N,0,225000.0,545040.0,20547.0,450000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.010276,-20048,-2849,-6174.0,-3597,2.0,1,1,0,1,1,0,High skill tech staff,2.0,2,2,SUNDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.7586146441776187,0.7720904783839676,0.7583930617144343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-536.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
218781,0,Cash loans,M,Y,N,0,225000.0,298512.0,17266.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-12849,-4700,-4098.0,-4220,1.0,1,1,1,1,0,0,Laborers,2.0,2,2,SATURDAY,12,0,0,0,0,0,0,Business Entity Type 2,0.4610861697365594,0.4860594468178656,0.8327850252992314,0.2155,,0.9921,,,0.08,0.069,0.3333,,,,0.1627,,0.0,0.2195,,0.9921,,,0.0806,0.069,0.3333,,,,0.1695,,0.0,0.2176,,0.9921,,,0.08,0.069,0.3333,,,,0.1657,,0.0,,block of flats,0.128,"Stone, brick",No,1.0,0.0,1.0,0.0,-87.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0
323198,0,Cash loans,M,Y,Y,0,225000.0,781920.0,43659.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00702,-16362,-967,-9026.0,-4307,6.0,1,1,0,1,0,0,Drivers,2.0,2,2,MONDAY,17,0,0,0,0,0,0,Business Entity Type 3,,0.5236395032791287,0.3979463219016906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1560.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
171532,1,Cash loans,F,N,Y,0,225000.0,986418.0,50494.5,810000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.0096569999999999,-13588,-3309,-4282.0,-4130,,1,1,0,1,0,0,Sales staff,2.0,2,2,MONDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.2538356515181044,0.5666757315023211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-835.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
216455,0,Cash loans,F,N,Y,0,157500.0,707287.5,36243.0,571500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-23282,-3698,-164.0,-4781,,1,1,0,1,0,0,Managers,2.0,2,2,MONDAY,12,0,0,0,0,0,0,Agriculture,,0.6540970926519695,0.3409064264152384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,-270.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
208385,0,Cash loans,F,Y,Y,0,292500.0,1006920.0,48573.0,900000.0,Children,Pensioner,Secondary / secondary special,Widow,House / apartment,0.006629,-20187,365243,-9446.0,-3657,24.0,1,0,0,1,1,0,,1.0,2,2,MONDAY,6,0,0,0,0,0,0,XNA,0.6100999901191959,0.6731600368537395,0.6706517530862718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
435057,0,Cash loans,F,N,N,2,90000.0,327024.0,15903.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.035792,-10753,-224,-1080.0,-1595,,1,1,1,1,0,0,,4.0,2,2,WEDNESDAY,17,0,0,0,1,1,1,Business Entity Type 3,0.2381925732557735,0.6358890065690538,0.1061556230153924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,6.0,0.0,-487.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
323257,0,Cash loans,F,Y,N,2,90000.0,269550.0,13761.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.035792,-12449,-1129,-6398.0,-3071,14.0,1,1,1,1,0,0,Laborers,3.0,2,2,MONDAY,18,0,0,0,0,0,0,Business Entity Type 3,,0.5524327453798351,0.3217352821966848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-471.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
379666,0,Cash loans,M,N,N,0,67500.0,1056447.0,34209.0,922500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.006296,-14547,-6053,-8226.0,-4022,,1,1,1,1,0,0,Drivers,2.0,3,3,FRIDAY,11,0,0,0,0,0,0,Construction,,0.5106224631018594,0.8027454758994178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-601.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
315821,0,Cash loans,F,N,Y,0,112500.0,508495.5,21672.0,454500.0,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,0.025164,-22372,365243,-8817.0,-5121,,1,0,0,1,0,1,,1.0,2,2,SATURDAY,9,0,0,0,0,0,0,XNA,0.6966775940175849,0.1631870354642708,0.8245949709919925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1225.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
330542,0,Cash loans,M,Y,Y,0,135000.0,203760.0,24309.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-12947,-2181,-4373.0,-4377,17.0,1,1,0,1,0,0,,2.0,2,2,FRIDAY,10,0,0,0,0,1,1,Self-employed,,0.4589723493815931,0.4276573700350293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1566.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
153471,0,Cash loans,F,N,N,0,108000.0,481495.5,34371.0,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,Municipal apartment,0.018029,-23407,365243,-15053.0,-5246,,1,0,0,1,0,0,,2.0,3,3,FRIDAY,8,0,0,0,0,0,0,XNA,,0.1576737080460761,0.3944954053123993,0.0495,,0.9757,,,0.0,0.1034,0.125,,0.0,,0.046,,0.1047,0.0504,,0.9757,,,0.0,0.1034,0.125,,0.0,,0.0479,,0.1109,0.05,,0.9757,,,0.0,0.1034,0.125,,0.0,,0.0468,,0.1069,,block of flats,0.0589,Panel,No,2.0,0.0,2.0,0.0,-406.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
132633,0,Cash loans,F,N,Y,0,112500.0,497520.0,27778.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.007114,-18057,-2010,-8784.0,-1324,,1,1,1,1,0,0,Cleaning staff,1.0,2,2,THURSDAY,12,0,0,0,0,0,0,University,,0.6505262092165849,0.6161216908872079,0.1309,0.0,0.9767,0.6804,,0.0,0.2069,0.1667,0.2083,,0.1067,0.0489,,0.0513,0.1334,0.0,0.9767,0.6929,,0.0,0.2069,0.1667,0.2083,,0.1166,0.051,,0.0543,0.1322,0.0,0.9767,0.6847,,0.0,0.2069,0.1667,0.2083,,0.1086,0.0498,,0.0524,reg oper account,block of flats,0.0563,"Stone, brick",No,0.0,0.0,0.0,0.0,-1168.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0
316913,0,Cash loans,F,N,N,0,81000.0,104256.0,11074.5,90000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0.0196889999999999,-10664,-2555,-4912.0,-2799,,1,1,0,1,1,0,Sales staff,2.0,2,2,TUESDAY,15,0,0,0,0,0,0,Construction,,0.1751795306362339,,0.1227,0.1102,0.9811,0.7416,0.0727,0.0,0.2759,0.1667,0.0417,0.1327,0.1,0.1117,0.0,0.0,0.125,0.1144,0.9811,0.7517,0.0734,0.0,0.2759,0.1667,0.0417,0.1358,0.1093,0.1164,0.0,0.0,0.1239,0.1102,0.9811,0.7451,0.0732,0.0,0.2759,0.1667,0.0417,0.135,0.1018,0.1138,0.0,0.0,,block of flats,0.1277,Panel,No,0.0,0.0,0.0,0.0,-368.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
442736,0,Cash loans,F,N,N,2,67500.0,147888.0,9756.0,117000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-12057,-795,-1042.0,-2148,,1,1,0,1,0,0,High skill tech staff,4.0,2,2,THURSDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.2507043137125228,0.4177574526878535,0.2020866016820394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
